order_id,account_age_days,past_orders,return_rate_hist,refund_to_keep_count,bracketing_score,claim_text_susp,image_ai_artifact_score,weight_mismatch_kg,shared_identifier_flag,carrier_scan_gap,days_to_claim,order_value,category,is_abuse
ORD100273,238,5,0.286,1,0.413,0.14,0.067,0.036,0,0,1.13,2417.04,apparel,0
ORD100274,268,5,0.297,1,0.541,0.162,0.432,0.115,0,0,2.11,341.87,electronics,0
ORD100275,319,4,0.474,1,0.318,0.482,0.631,0.075,0,1,8.74,1244.54,electronics,1
ORD100276,312,8,0.315,1,0.645,0.342,0.489,0.017,0,0,1.63,5377.8,apparel,1
ORD100277,253,6,0.248,0,0.342,0.563,0.249,0.088,0,0,4.21,1907.63,apparel,0
ORD100278,527,11,0.067,0,0.08,0.309,0.17,0.001,0,0,8.08,428.81,home,0
ORD100279,251,9,0.302,1,0.265,0.287,0.249,0.116,0,0,0.25,1471.29,apparel,1
ORD100280,1065,12,0.163,0,0.604,0.278,0.506,0.073,0,0,2.17,1239.41,apparel,0
ORD100281,1095,4,0.716,1,0.482,0.432,0.617,0.145,0,0,9.8,1291.33,apparel,1
ORD100282,200,8,0.153,0,0.007,0.14,0.328,0.025,0,0,0.68,3188.08,electronics,0
ORD100283,92,3,0.09,0,0.349,0.31,0.2,0.133,0,0,0.99,2749.84,electronics,0
ORD100284,59,2,0.053,0,0.495,0.398,0.337,0.253,0,0,4.02,1731.05,apparel,0
ORD100285,112,8,0.771,1,0.391,0.241,0.072,0.009,0,0,11.72,653.17,electronics,0
ORD100286,974,4,0.246,1,0.331,0.466,0.297,0.088,0,0,5.87,3133.32,beauty,1
ORD100287,268,9,0.621,0,0.218,0.341,0.491,0.056,0,0,2.18,2529.31,apparel,1
ORD100288,158,6,0.275,0,0.399,0.335,0.42,0.356,0,0,2.95,619.97,footwear,0
ORD100289,21,5,0.055,0,0.14,0.07,0.246,0.014,0,0,8.2,2688.21,apparel,0
ORD100290,873,5,0.262,0,0.061,0.357,0.249,0.099,0,0,0.15,361.91,home,0
ORD100291,265,6,0.421,0,0.467,0.078,0.323,0.012,0,0,15.05,427.03,apparel,0
ORD100292,155,6,0.248,1,0.784,0.354,0.589,0.054,0,0,5.26,985.18,electronics,1
ORD100293,438,9,0.286,1,0.404,0.182,0.272,0.025,0,0,10.98,2617.91,apparel,0
ORD100294,291,9,0.401,1,0.442,0.499,0.78,0.201,0,0,0.78,4789.45,electronics,1
ORD100295,1309,11,0.404,0,0.435,0.183,0.221,0.049,0,0,8.48,3819.01,apparel,0
ORD100296,129,11,0.215,0,0.204,0.306,0.18,0.031,0,0,14.07,711.12,apparel,0
ORD100297,28,12,0.179,0,0.408,0.201,0.203,0.099,0,0,0.51,5338.89,apparel,0
ORD100298,162,10,0.436,0,0.29,0.317,0.282,0.057,0,0,11.84,1801.6,apparel,0
ORD100299,237,9,0.567,0,0.313,0.43,0.474,0.011,0,0,0.32,1031.82,apparel,0
ORD100300,1487,6,0.112,0,0.499,0.043,0.17,0.031,0,0,0.83,592.19,home,0
ORD100301,81,9,0.153,0,0.39,0.133,0.43,0.065,0,0,3.34,2828.36,apparel,0
ORD100302,402,10,0.106,0,0.462,0.518,0.037,0.007,0,0,0.54,2002.5,footwear,0
ORD100303,587,3,0.09,0,0.164,0.031,0.117,0.078,0,0,12.89,509.47,beauty,0
ORD100304,733,13,0.033,0,0.18,0.23,0.198,0.031,0,0,1.44,545.12,apparel,0
ORD100305,773,11,0.728,2,0.269,0.705,0.483,0.406,0,0,0.86,1770.43,home,1
ORD100306,218,13,0.539,0,0.16,0.279,0.273,0.025,0,0,1.58,1516.31,electronics,0
ORD100307,120,8,0.239,1,0.554,0.348,0.14,0.009,0,0,2.04,543.01,home,0
ORD100308,93,7,0.121,0,0.619,0.014,0.057,0.237,0,0,5.75,918.7,apparel,0
ORD100309,203,3,0.218,0,0.487,0.273,0.353,0.244,0,1,4.36,993.38,apparel,0
ORD100310,948,8,0.117,1,0.244,0.158,0.085,0.01,0,0,0.5,1384.62,footwear,0
ORD100311,28,5,0.283,0,0.146,0.486,0.768,0.119,0,0,1.29,254.41,apparel,0
ORD100312,113,10,0.072,0,0.51,0.125,0.142,0.021,0,0,1.6,4645.51,apparel,0
ORD100313,601,6,0.267,1,0.173,0.602,0.206,0.015,0,0,3.48,3254.73,electronics,1
ORD100314,313,4,0.355,0,0.781,0.086,0.303,0.004,0,0,3.59,3195.04,apparel,0
ORD100315,104,6,0.231,0,0.221,0.481,0.177,0.04,0,0,4.65,687.4,apparel,0
ORD100316,1076,8,0.595,0,0.247,0.631,0.77,0.046,0,0,5.84,1454.59,apparel,1
ORD100317,44,12,0.487,1,0.295,0.449,0.336,0.006,0,1,16.39,2082.45,electronics,0
ORD100318,373,4,0.225,0,0.349,0.089,0.255,0.022,0,0,19.55,5456.37,apparel,0
ORD100319,298,6,0.432,0,0.033,0.341,0.184,0.022,0,0,9.08,1408.97,electronics,0
ORD100320,355,5,0.301,1,0.489,0.026,0.413,0.07,0,0,28.19,1091.52,footwear,0
ORD100321,770,10,0.41,1,0.842,0.369,0.316,0.021,0,0,12.6,1034.99,apparel,0
ORD100322,69,9,0.654,0,0.631,0.428,0.555,0.016,0,0,21.2,531.79,footwear,1
ORD100323,273,8,0.41,2,0.292,0.2,0.532,0.028,0,0,8.82,441.91,home,0
ORD100324,202,11,0.051,0,0.452,0.488,0.545,0.012,0,0,10.42,887.93,home,0
ORD100325,324,6,0.716,0,0.082,0.016,0.084,0.016,0,0,16.96,3383.06,electronics,0
ORD100326,39,13,0.144,0,0.299,0.072,0.332,0.015,0,0,0.15,1317.73,electronics,0
ORD100327,552,2,0.619,0,0.467,0.209,0.454,0.075,0,0,0.8,907.6,home,0
ORD100328,615,15,0.107,0,0.539,0.228,0.479,0.121,0,1,4.57,608.18,electronics,0
ORD100329,668,3,0.312,0,0.489,0.652,0.188,0.185,0,1,8.14,544.26,apparel,0
ORD100330,187,9,0.707,0,0.754,0.653,0.337,0.137,0,0,3.99,307.25,home,1
ORD100331,282,14,0.275,1,0.161,0.079,0.404,0.018,0,0,16.77,1287.41,apparel,0
ORD100332,190,6,0.107,0,0.223,0.139,0.115,0.039,0,0,4.73,2104.15,beauty,0
ORD100333,1623,7,0.16,0,0.161,0.217,0.358,0.024,1,0,2.88,389.55,apparel,0
ORD100334,403,9,0.496,0,0.072,0.163,0.234,0.062,0,0,7.57,2249.06,apparel,0
ORD100335,67,6,0.164,0,0.24,0.143,0.209,0.059,0,0,9.62,1268.89,apparel,0
ORD100336,178,8,0.291,0,0.281,0.298,0.426,0.011,0,0,7.02,742.61,apparel,0
ORD100337,227,10,0.28,0,0.273,0.381,0.068,0.08,0,0,8.11,1605.03,footwear,0
ORD100338,192,12,0.28,0,0.449,0.029,0.229,0.023,0,0,5.82,9291.34,apparel,0
ORD100339,200,6,0.049,1,0.38,0.242,0.266,0.062,0,0,4.54,13224.29,electronics,0
ORD100340,267,8,0.241,0,0.501,0.531,0.158,0.02,0,0,9.26,959.06,footwear,0
ORD100341,958,9,0.316,0,0.221,0.421,0.096,0.065,0,0,11.26,2062.48,electronics,0
ORD100342,27,9,0.334,0,0.181,0.043,0.432,0.116,0,0,1.32,2083.39,apparel,0
ORD100343,1103,8,0.335,0,0.268,0.139,0.076,0.138,0,0,2.2,1438.16,apparel,0
ORD100344,776,6,0.448,0,0.327,0.04,0.251,0.14,0,0,4.82,1454.34,apparel,1
ORD100345,114,3,0.645,0,0.264,0.222,0.163,0.093,0,0,20.11,2481.42,electronics,0
ORD100346,448,10,0.139,0,0.751,0.214,0.231,0.022,0,0,8.5,1125.41,apparel,0
ORD100347,1146,1,0.522,1,0.364,0.153,0.168,0.123,1,0,2.81,1213.77,home,0
ORD100348,172,7,0.397,0,0.608,0.333,0.183,0.007,0,0,9.99,6064.69,electronics,0
ORD100349,287,8,0.353,0,0.12,0.209,0.037,0.015,0,0,1.91,1325.89,footwear,0
ORD100350,56,16,0.172,0,0.324,0.43,0.409,0.099,0,0,1.84,1632.46,apparel,0
ORD100351,105,6,0.533,0,0.133,0.227,0.541,0.053,0,0,5.2,2430.08,beauty,0
ORD100352,398,7,0.235,0,0.292,0.063,0.087,0.06,0,0,3.28,2178.54,electronics,0
ORD100353,307,11,0.562,0,0.173,0.314,0.31,0.197,0,0,3.77,850.98,apparel,0
ORD100354,1026,10,0.681,1,0.216,0.62,0.059,0.015,0,0,1.72,1181.04,footwear,0
ORD100355,519,3,0.357,1,0.349,0.268,0.182,0.126,0,1,5.53,810.51,footwear,0
ORD100356,262,9,0.392,0,0.549,0.349,0.488,0.099,1,0,0.55,1863.64,apparel,1
ORD100357,363,6,0.453,0,0.228,0.127,0.16,0.022,0,0,1.68,512.23,apparel,0
ORD100358,458,7,0.443,0,0.526,0.236,0.414,0.025,0,0,21.87,1537.38,electronics,0
ORD100359,105,10,0.072,0,0.355,0.111,0.259,0.113,0,0,2.38,1032.49,electronics,0
ORD100360,739,7,0.166,1,0.376,0.185,0.113,0.194,0,0,3.2,350.49,home,0
ORD100361,377,7,0.421,0,0.101,0.226,0.322,0.045,0,0,2.82,777.32,footwear,0
ORD100362,242,6,0.031,0,0.57,0.293,0.08,0.081,0,0,2.31,648.95,apparel,0
ORD100363,83,5,0.306,0,0.365,0.147,0.187,0.105,0,0,2.71,1342.32,electronics,0
ORD100364,406,9,0.181,0,0.403,0.538,0.158,0.007,0,0,1.6,1847.3,electronics,0
ORD100365,872,10,0.304,1,0.277,0.18,0.059,0.096,0,0,8.73,1477.84,apparel,0
ORD100366,38,7,0.509,0,0.09,0.651,0.608,0.028,1,0,0.44,805.34,electronics,1
ORD100367,83,5,0.177,0,0.302,0.046,0.426,0.03,0,0,4.55,983.92,electronics,0
ORD100368,191,8,0.453,0,0.033,0.367,0.269,0.058,1,0,6.59,957.98,electronics,1
ORD100369,122,10,0.37,0,0.442,0.394,0.16,0.018,0,0,3.17,908.23,home,0
ORD100370,97,8,0.328,0,0.416,0.248,0.222,0.031,0,0,4.07,1227.11,apparel,0
ORD100371,236,3,0.346,1,0.072,0.595,0.075,0.002,0,0,2.38,1058.35,apparel,0
ORD100372,148,4,0.337,1,0.151,0.203,0.062,0.004,0,0,4.92,6149.46,apparel,0
ORD100373,85,6,0.309,0,0.125,0.028,0.559,0.117,0,0,10.39,2086.23,apparel,0
ORD100374,311,6,0.272,1,0.232,0.582,0.368,0.012,0,0,3.78,3170.75,apparel,0
ORD100375,97,6,0.44,0,0.354,0.133,0.42,0.017,0,0,0.39,1044.13,home,0
ORD100376,85,6,0.306,0,0.365,0.516,0.185,0.095,0,0,2.26,931.48,apparel,0
ORD100377,476,9,0.136,0,0.24,0.297,0.485,0.087,0,0,1.18,924.89,electronics,0
ORD100378,144,10,0.223,0,0.361,0.069,0.52,0.007,0,0,1.7,1247.04,beauty,0
ORD100379,245,8,0.145,1,0.719,0.282,0.437,0.009,0,0,1.83,1026.18,apparel,0
ORD100380,435,6,0.267,0,0.08,0.362,0.229,0.112,0,0,10.31,1106.46,apparel,0
ORD100381,7,7,0.593,0,0.646,0.201,0.032,0.067,0,0,0.9,1186.03,footwear,0
ORD100382,1662,10,0.401,0,0.198,0.331,0.559,0.017,0,0,1.16,1051.6,apparel,0
ORD100383,314,9,0.247,1,0.353,0.152,0.167,0.138,0,0,4.15,1301.68,electronics,0
ORD100384,309,5,0.514,0,0.156,0.078,0.417,0.17,0,0,9.57,2042.12,apparel,0
ORD100385,3,5,0.299,1,0.341,0.24,0.207,0.021,0,0,3.91,886.91,beauty,0
ORD100386,468,9,0.275,1,0.244,0.661,0.126,0.088,0,0,14.39,1213.28,electronics,0
ORD100387,538,8,0.447,0,0.308,0.221,0.3,0.174,0,0,0.25,5069.16,home,0
ORD100388,646,11,0.467,0,0.179,0.58,0.287,0.194,0,0,3.01,3098.78,apparel,0
ORD100389,461,5,0.413,0,0.303,0.223,0.389,0.042,0,0,2.54,2057.91,apparel,0
ORD100390,194,15,0.629,1,0.193,0.511,0.116,0.23,0,0,7.07,1705.97,beauty,1
ORD100391,238,6,0.359,0,0.445,0.386,0.444,0.008,0,0,3.24,1817.36,electronics,0
ORD100392,1158,2,0.405,0,0.261,0.224,0.217,0.201,0,0,4.93,812.01,electronics,0
ORD100393,335,4,0.208,0,0.579,0.273,0.165,0.181,0,0,2.13,1079.02,home,0
ORD100394,433,9,0.083,0,0.24,0.073,0.38,0.143,0,0,1.2,469.61,footwear,0
ORD100395,452,10,0.301,0,0.528,0.511,0.063,0.005,0,0,9.97,3907.07,apparel,0
ORD100396,444,9,0.194,1,0.371,0.364,0.077,0.086,0,0,0.14,2952.23,apparel,0
ORD100397,441,12,0.224,0,0.246,0.461,0.46,0.092,0,0,2.39,1509.43,apparel,0
ORD100398,47,11,0.476,0,0.578,0.023,0.028,0.024,0,0,0.71,584.76,electronics,0
ORD100399,58,7,0.126,1,0.157,0.489,0.202,0.139,0,0,14.61,1245.62,apparel,0
ORD100400,61,9,0.449,0,0.428,0.425,0.334,0.039,0,0,2.05,2417.82,footwear,0
ORD100401,944,2,0.554,1,0.289,0.298,0.323,0.06,1,0,4.76,6010.28,home,0
ORD100402,682,10,0.089,0,0.164,0.143,0.188,0.04,1,0,0.34,783.6,electronics,0
ORD100403,27,10,0.361,0,0.744,0.372,0.21,0.014,0,0,5.78,1687.33,footwear,0
ORD100404,427,5,0.197,2,0.509,0.182,0.16,0.129,0,0,0.65,1403.34,apparel,0
ORD100405,4,6,0.301,4,0.402,0.646,0.139,0.005,0,0,1.65,954.54,home,1
ORD100406,1147,10,0.187,0,0.241,0.244,0.381,0.014,0,0,2.77,3131.7,electronics,0
ORD100407,1761,7,0.217,1,0.105,0.29,0.167,0.058,0,0,8.43,609.59,beauty,0
ORD100408,464,6,0.458,0,0.46,0.451,0.267,0.141,0,0,3.25,1686.24,home,0
ORD100409,17,11,0.542,0,0.243,0.183,0.057,0.012,0,0,0.92,1938.03,apparel,0
ORD100410,184,9,0.119,2,0.125,0.275,0.295,0.013,0,0,2.99,3499.74,home,0
ORD100411,12,8,0.449,2,0.569,0.318,0.75,0.401,0,1,4.23,688.39,footwear,1
ORD100412,449,2,0.1,0,0.139,0.095,0.172,0.019,0,0,6.48,2762.71,apparel,0
ORD100413,347,4,0.327,0,0.35,0.021,0.049,0.039,0,0,5.86,1941.8,apparel,0
ORD100414,112,3,0.137,0,0.38,0.298,0.244,0.196,0,0,0.67,2638.19,electronics,0
ORD100415,94,5,0.093,0,0.218,0.62,0.242,0.03,0,0,0.4,2136.81,electronics,0
ORD100416,613,6,0.296,0,0.558,0.091,0.499,0.017,0,0,1.65,1329.27,apparel,0
ORD100417,116,12,0.508,0,0.148,0.34,0.439,0.067,0,0,3.2,2577.44,home,0
ORD100418,82,8,0.382,1,0.822,0.354,0.696,0.018,0,0,0.88,4524.79,apparel,0
ORD100419,3,8,0.145,1,0.251,0.331,0.057,0.066,0,0,0.26,1032.08,home,0
ORD100420,436,10,0.444,0,0.345,0.182,0.132,0.295,1,0,1.69,5642.94,electronics,0
ORD100421,64,7,0.147,1,0.192,0.47,0.274,0.042,0,0,6.23,2883.83,electronics,0
ORD100422,105,10,0.485,0,0.185,0.2,0.301,0.004,0,0,0.43,397.32,electronics,0
ORD100423,758,7,0.231,2,0.403,0.492,0.115,0.149,0,0,9.63,1005.96,apparel,0
ORD100424,84,11,0.215,0,0.425,0.064,0.103,0.126,0,0,2.69,2639.48,home,0
ORD100425,175,6,0.084,0,0.43,0.271,0.051,0.044,0,0,14.07,928.3,electronics,0
ORD100426,42,6,0.191,0,0.554,0.157,0.097,0.03,0,0,3.94,2324.47,apparel,0
ORD100427,25,5,0.063,1,0.236,0.27,0.241,0.007,0,1,2.12,817.06,home,0
ORD100428,417,10,0.347,0,0.531,0.398,0.649,0.035,0,0,2.34,449.99,apparel,0
ORD100429,82,7,0.031,1,0.412,0.054,0.146,0.049,0,1,11.77,2281.57,beauty,0
ORD100430,65,12,0.292,1,0.594,0.033,0.323,0.12,1,0,2.37,1577.08,footwear,0
ORD100431,149,6,0.059,0,0.014,0.314,0.3,0.038,0,0,1.96,931.57,home,0
ORD100432,498,6,0.368,1,0.494,0.139,0.231,0.026,0,0,3.17,3182.51,beauty,1
ORD100433,193,11,0.5,0,0.421,0.09,0.199,0.084,0,0,4.92,2210.89,apparel,0
ORD100434,606,6,0.373,0,0.217,0.319,0.259,0.097,0,0,2.93,680.32,apparel,0
ORD100435,398,6,0.268,0,0.522,0.27,0.177,0.022,1,0,4.84,1965.41,apparel,1
ORD100436,348,7,0.453,1,0.135,0.055,0.253,0.048,1,0,7.36,2289.49,apparel,0
ORD100437,72,6,0.175,1,0.113,0.197,0.528,0.025,0,0,1.78,271.64,home,0
ORD100438,442,10,0.319,1,0.322,0.141,0.268,0.032,0,0,3.54,2436.75,apparel,0
ORD100439,14,8,0.406,0,0.292,0.394,0.398,0.136,1,0,0.73,714.57,home,0
ORD100440,1582,5,0.499,2,0.222,0.424,0.09,0.004,0,0,4.91,2667.57,electronics,0
ORD100441,163,7,0.534,0,0.306,0.101,0.227,0.036,0,0,0.71,501.42,electronics,0
ORD100442,58,7,0.065,0,0.369,0.306,0.337,0.2,0,0,19.01,1086.9,home,0
ORD100443,56,4,0.162,0,0.139,0.281,0.496,0.073,1,0,0.4,731.03,home,0
ORD100444,52,7,0.146,0,0.5,0.075,0.336,0.067,0,0,6.96,968.21,apparel,0
ORD100445,291,8,0.137,0,0.156,0.197,0.162,0.014,0,0,20.36,414.23,electronics,0
ORD100446,569,7,0.097,1,0.572,0.221,0.303,0.04,0,0,9.87,1357.86,electronics,0
ORD100447,738,6,0.244,0,0.473,0.218,0.29,0.224,0,0,7.44,720.89,footwear,0
ORD100448,575,5,0.127,0,0.55,0.165,0.269,0.128,0,0,13.03,2176.18,beauty,0
ORD100449,423,8,0.243,1,0.408,0.179,0.338,0.047,0,0,9.94,854.09,apparel,1
ORD100450,499,10,0.251,0,0.267,0.135,0.095,0.026,0,0,3.13,1165.71,beauty,0
ORD100451,104,11,0.26,1,0.372,0.367,0.068,0.037,0,0,2.43,485.71,footwear,0
ORD100452,463,2,0.642,1,0.539,0.226,0.691,0.098,0,0,0.71,479.4,apparel,1
ORD100453,91,6,0.216,0,0.444,0.072,0.286,0.026,0,0,13.02,241.6,beauty,0
ORD100454,891,5,0.288,2,0.467,0.556,0.627,0.222,0,0,1.93,1338.75,home,1
ORD100455,496,14,0.747,0,0.266,0.129,0.414,0.08,0,0,0.07,985.15,electronics,0
ORD100456,25,10,0.398,0,0.339,0.178,0.278,0.056,0,0,15.54,3480.67,electronics,0
ORD100457,382,10,0.134,0,0.059,0.266,0.149,0.082,0,0,1.29,2543.27,footwear,0
ORD100458,534,4,0.216,0,0.095,0.276,0.372,0.014,0,0,5.09,513.41,electronics,0
ORD100459,253,8,0.351,0,0.534,0.746,0.267,0.09,0,0,3.82,1335.44,electronics,1
ORD100460,460,9,0.662,0,0.555,0.641,0.929,0.03,1,0,0.72,1194.33,apparel,1
ORD100461,184,6,0.653,2,0.807,0.171,0.376,0.25,0,1,3.87,2019.36,electronics,1
ORD100462,88,7,0.434,0,0.161,0.369,0.557,0.08,0,0,2.8,851.0,apparel,0
ORD100463,132,5,0.457,0,0.244,0.444,0.269,0.107,1,0,2.39,12053.33,apparel,0
ORD100464,265,6,0.73,2,0.238,0.4,0.536,0.009,0,0,2.88,3490.54,home,1
ORD100465,396,11,0.192,0,0.314,0.665,0.191,0.062,0,0,8.24,952.16,apparel,0
ORD100466,147,6,0.233,0,0.296,0.131,0.315,0.124,0,0,8.14,475.64,home,0
ORD100467,618,8,0.33,0,0.26,0.21,0.155,0.032,0,0,11.75,1527.91,electronics,0
ORD100468,587,5,0.172,0,0.367,0.363,0.033,0.127,0,0,5.48,2276.89,footwear,0
ORD100469,353,15,0.327,1,0.263,0.679,0.676,0.386,0,0,0.6,723.91,electronics,1
ORD100470,104,6,0.135,0,0.546,0.213,0.326,0.029,0,0,1.59,2744.05,footwear,0
ORD100471,477,7,0.143,2,0.29,0.161,0.558,0.055,0,0,5.82,1568.56,apparel,0
ORD100472,182,10,0.112,2,0.421,0.11,0.366,0.29,0,0,2.1,1830.64,electronics,1
ORD100473,127,8,0.279,0,0.519,0.141,0.359,0.01,0,0,1.22,619.83,footwear,0
ORD100474,135,6,0.343,1,0.328,0.292,0.171,0.225,1,1,17.7,1204.1,beauty,0
ORD100475,283,8,0.48,0,0.277,0.192,0.346,0.028,0,0,6.48,5341.92,apparel,0
ORD100476,1285,5,0.095,0,0.289,0.628,0.117,0.057,0,0,0.91,1678.02,apparel,0
ORD100477,155,11,0.261,0,0.202,0.29,0.467,0.018,0,0,0.05,982.03,beauty,0
ORD100478,381,7,0.244,0,0.481,0.188,0.497,0.165,0,0,0.69,2271.0,apparel,1
ORD100479,813,10,0.117,0,0.187,0.281,0.403,0.027,0,0,6.81,1708.62,apparel,0
ORD100480,506,12,0.561,0,0.019,0.091,0.067,0.078,0,0,0.08,198.45,apparel,0
ORD100481,395,8,0.252,0,0.657,0.053,0.307,0.017,0,0,12.76,3807.63,apparel,0
ORD100482,43,6,0.17,1,0.398,0.544,0.405,0.308,0,0,5.26,2340.45,apparel,1
ORD100483,162,8,0.177,0,0.358,0.072,0.245,0.083,0,0,0.01,2103.58,electronics,0
ORD100484,1,11,0.441,1,0.093,0.127,0.18,0.081,0,0,3.62,1736.78,home,0
ORD100485,1140,7,0.275,1,0.291,0.076,0.276,0.03,0,0,0.65,2421.69,footwear,0
ORD100486,20,6,0.291,1,0.487,0.422,0.106,0.027,0,1,11.42,1175.28,beauty,0
ORD100487,583,8,0.504,0,0.312,0.185,0.344,0.17,1,0,5.12,2840.61,home,0
ORD100488,257,7,0.628,0,0.739,0.403,0.441,0.142,0,0,3.89,1329.75,electronics,1
ORD100489,338,7,0.226,0,0.254,0.105,0.318,0.0,0,0,9.83,276.57,footwear,0
ORD100490,6,9,0.469,0,0.711,0.156,0.288,0.01,0,0,1.23,947.37,apparel,0
ORD100491,108,6,0.313,0,0.311,0.02,0.456,0.157,0,0,6.19,1846.9,beauty,0
ORD100492,32,10,0.149,0,0.75,0.147,0.527,0.016,0,0,17.36,839.56,electronics,0
ORD100493,162,13,0.176,1,0.359,0.162,0.134,0.104,0,0,10.12,1172.2,footwear,0
ORD100494,245,6,0.174,0,0.122,0.026,0.146,0.064,0,0,8.92,1762.79,electronics,0
ORD100495,347,7,0.246,0,0.155,0.273,0.43,0.017,0,0,3.32,1200.55,beauty,0
ORD100496,40,5,0.533,1,0.342,0.376,0.145,0.04,0,0,5.82,12551.72,electronics,0
ORD100497,485,10,0.329,0,0.303,0.181,0.088,0.044,0,0,1.45,372.64,apparel,0
ORD100498,323,5,0.174,0,0.292,0.208,0.099,0.083,0,1,12.85,953.85,home,0
ORD100499,306,7,0.153,1,0.323,0.255,0.191,0.043,0,0,1.74,838.49,beauty,0
ORD100500,1695,9,0.164,1,0.124,0.429,0.23,0.093,0,0,8.2,1774.63,footwear,0
ORD100501,653,10,0.261,2,0.118,0.234,0.076,0.069,0,0,0.82,4634.35,home,0
ORD100502,16,11,0.153,0,0.267,0.246,0.293,0.056,0,0,19.18,1333.82,electronics,0
ORD100503,307,7,0.384,0,0.178,0.329,0.106,0.061,0,0,4.12,1555.61,home,0
ORD100504,353,13,0.509,0,0.115,0.093,0.276,0.027,0,0,4.84,4003.41,home,0
ORD100505,822,4,0.641,0,0.602,0.199,0.159,0.012,0,0,9.77,1212.16,electronics,0
ORD100506,102,9,0.636,1,0.144,0.093,0.149,0.034,0,0,0.49,348.85,home,1
ORD100507,250,10,0.154,0,0.284,0.291,0.077,0.006,0,0,0.68,1406.7,home,0
ORD100508,125,8,0.063,0,0.324,0.404,0.544,0.03,0,0,7.2,1939.65,apparel,0
ORD100509,334,11,0.535,0,0.142,0.5,0.549,0.341,0,0,5.17,528.97,apparel,0
ORD100510,319,10,0.101,0,0.463,0.472,0.475,0.001,0,0,2.46,294.43,footwear,0
ORD100511,612,7,0.392,0,0.099,0.158,0.36,0.134,0,1,0.14,221.27,apparel,0
ORD100512,346,6,0.366,0,0.359,0.137,0.408,0.276,0,0,11.83,1687.66,beauty,0
ORD100513,929,7,0.295,0,0.375,0.274,0.147,0.034,0,0,0.18,3389.24,electronics,0
ORD100514,122,10,0.134,0,0.564,0.497,0.384,0.083,0,0,1.82,1839.93,electronics,0
ORD100515,120,12,0.08,0,0.068,0.302,0.155,0.149,0,0,5.22,283.02,footwear,0
ORD100516,1649,13,0.469,0,0.314,0.276,0.283,0.021,0,0,2.08,2110.03,home,0
ORD100517,60,11,0.18,0,0.473,0.341,0.136,0.131,0,0,0.43,1062.6,apparel,0
ORD100518,452,3,0.393,0,0.104,0.262,0.083,0.152,0,0,1.46,1113.33,footwear,0
ORD100519,2,7,0.673,1,0.358,0.244,0.168,0.039,0,0,1.68,1228.39,apparel,0
ORD100520,178,9,0.306,0,0.139,0.214,0.282,0.053,0,0,0.1,1784.14,apparel,0
ORD100521,1391,7,0.846,1,0.411,0.32,0.723,0.038,0,0,0.31,2079.53,beauty,1
ORD100522,923,8,0.416,0,0.072,0.344,0.092,0.036,0,0,23.96,368.08,footwear,1
ORD100523,115,5,0.343,0,0.499,0.151,0.136,0.098,0,1,1.51,3871.87,apparel,0
ORD100524,80,11,0.32,1,0.179,0.276,0.044,0.056,0,0,3.64,2373.48,footwear,0
ORD100525,1670,9,0.207,0,0.141,0.475,0.152,0.099,0,0,8.81,1089.92,beauty,0
ORD100526,866,4,0.557,0,0.537,0.684,0.109,0.057,0,0,0.28,1062.32,home,0
ORD100527,1099,8,0.183,2,0.171,0.448,0.293,0.225,0,0,5.13,626.14,home,0
ORD100528,131,7,0.45,0,0.205,0.243,0.196,0.018,0,0,13.15,1286.58,electronics,0
ORD100529,138,5,0.209,0,0.148,0.357,0.376,0.069,0,0,2.12,2527.88,apparel,0
ORD100530,773,7,0.387,0,0.688,0.53,0.077,0.001,0,0,9.21,2603.66,beauty,0
ORD100531,34,10,0.096,0,0.217,0.508,0.243,0.014,0,0,2.17,713.03,beauty,0
ORD100532,593,3,0.674,0,0.783,0.214,0.126,0.039,0,1,1.74,639.0,footwear,1
ORD100533,100,6,0.339,0,0.314,0.392,0.087,0.005,0,0,3.91,1874.95,home,0
ORD100534,1,12,0.289,1,0.084,0.502,0.216,0.09,0,0,2.05,1402.22,apparel,0
ORD100535,270,14,0.31,0,0.443,0.206,0.146,0.075,0,0,6.5,737.17,apparel,0
ORD100536,155,6,0.819,1,0.27,0.801,0.609,0.282,1,0,0.24,1778.42,apparel,1
ORD100537,91,10,0.28,1,0.589,0.668,0.711,0.142,0,0,0.18,7885.34,footwear,0
ORD100538,139,12,0.307,2,0.718,0.476,0.642,0.0,0,0,2.91,675.39,electronics,1
ORD100539,538,14,0.296,0,0.221,0.251,0.061,0.065,0,0,7.42,755.45,electronics,0
ORD100540,881,7,0.219,0,0.653,0.29,0.363,0.304,0,0,8.59,2574.45,footwear,0
ORD100541,792,7,0.141,1,0.231,0.484,0.252,0.091,0,0,0.63,715.48,electronics,0
ORD100542,173,8,0.291,0,0.7,0.389,0.13,0.134,0,0,9.36,1329.66,apparel,0
ORD100543,363,11,0.204,1,0.443,0.134,0.362,0.144,0,0,0.02,942.35,electronics,0
ORD100544,1072,8,0.078,1,0.452,0.489,0.25,0.011,0,0,2.15,3543.67,apparel,0
ORD100545,753,4,0.22,4,0.287,0.705,0.615,0.059,0,0,3.57,7564.24,apparel,0
ORD100546,72,10,0.327,0,0.171,0.223,0.594,0.011,1,1,9.89,7505.97,home,0
ORD100547,1381,10,0.318,0,0.122,0.451,0.064,0.008,0,0,0.16,2480.01,apparel,0
